time,x,y,u,v,phase,toe_x,toe_y,energy
0.323000,1.378301,0.830231,4.179777,1.463302,1,1.165118,0.000000,19.990674
0.324000,1.382485,0.831703,4.186879,1.480908,1,1.165118,0.000000,19.990674
0.325000,1.386675,0.833192,4.193971,1.498001,1,1.165118,0.000000,19.990674
0.326000,1.390873,0.834699,4.201047,1.514575,1,1.165118,0.000000,19.990674
0.327000,1.395077,0.836221,4.208100,1.530626,1,1.165118,0.000000,19.990674
0.328000,1.399289,0.837760,4.215123,1.546147,1,1.165118,0.000000,19.990674
0.329000,1.403507,0.839313,4.222110,1.561134,1,1.165118,0.000000,19.990674
0.330000,1.407733,0.840882,4.229054,1.575581,1,1.165118,0.000000,19.990674
0.331000,1.411965,0.842464,4.235948,1.589483,1,1.165118,0.000000,19.990674
0.332000,1.416205,0.844061,4.242787,1.602835,1,1.165118,0.000000,19.990674
0.333000,1.420451,0.845670,4.249562,1.615633,1,1.165118,0.000000,19.990674
0.334000,1.424704,0.847292,4.256268,1.627872,1,1.165118,0.000000,19.990674
0.335000,1.428964,0.848925,4.262898,1.639548,1,1.165118,0.000000,19.990674
0.336000,1.433230,0.850571,4.269446,1.650657,1,1.165118,0.000000,19.990674
0.337000,1.437502,0.852226,4.275904,1.661195,1,1.165118,0.000000,19.990674
0.338000,1.441782,0.853893,4.282267,1.671158,1,1.165118,0.000000,19.990674
0.339000,1.446067,0.855569,4.288528,1.680542,1,1.165118,0.000000,19.990674
0.340000,1.450359,0.857254,4.294680,1.689344,1,1.165118,0.000000,19.990674
0.341000,1.454656,0.858947,4.300717,1.697560,1,1.165118,0.000000,19.990674
0.342000,1.458960,0.860649,4.306633,1.705188,1,1.165118,0.000000,19.990674
0.343000,1.463269,0.862357,4.312421,1.712225,1,1.165118,0.000000,19.990674
0.344000,1.467585,0.864073,4.318075,1.718667,1,1.165118,0.000000,19.990674
0.345000,1.471906,0.865794,4.323588,1.724513,1,1.165118,0.000000,19.990674
0.346000,1.476232,0.867522,4.328955,1.729759,1,1.165118,0.000000,19.990674
0.347000,1.480563,0.869254,4.334170,1.734403,1,1.165118,0.000000,19.990674
0.348000,1.484900,0.870990,4.339225,1.738444,1,1.165118,0.000000,19.990674
0.349000,1.489242,0.872730,4.344116,1.741879,1,1.165118,0.000000,19.990674
0.350000,1.493588,0.874474,4.348836,1.744706,1,1.165118,0.000000,19.990674
0.351000,1.497939,0.876220,4.353379,1.746924,1,1.165118,0.000000,19.990674
0.352000,1.502295,0.877967,4.357739,1.748531,1,1.165118,0.000000,19.990674
0.353000,1.506655,0.879716,4.361912,1.749527,1,1.165118,0.000000,19.990674
0.354000,1.511019,0.881466,4.365890,1.749909,1,1.165118,0.000000,19.990674
0.355000,1.515387,0.883216,4.369668,1.749676,1,1.165118,0.000000,19.990674
0.356000,1.519758,0.884965,4.373241,1.748829,1,1.165118,0.000000,19.990674
0.357000,1.524133,0.886714,4.376603,1.747366,1,1.165118,0.000000,19.990674
0.358000,1.528511,0.888460,4.379749,1.745287,1,1.165118,0.000000,19.990674
0.359000,1.532892,0.890204,4.382673,1.742591,1,1.165118,0.000000,19.990674
0.360000,1.537276,0.891945,4.385370,1.739278,1,1.165118,0.000000,19.990674
0.361000,1.541663,0.893682,4.387835,1.735348,1,1.165118,0.000000,19.990674
0.362000,1.546052,0.895415,4.390063,1.730801,1,1.165118,0.000000,19.990674
0.363000,1.550443,0.897144,4.392049,1.725638,1,1.165118,0.000000,19.990674
0.364000,1.554836,0.898866,4.393788,1.719858,1,1.165118,0.000000,19.990674
0.365000,1.559231,0.900583,4.395276,1.713462,1,1.165118,0.000000,19.990674
0.366000,1.563627,0.902293,4.396506,1.706452,1,1.165118,0.000000,19.990674
0.367000,1.568024,0.903996,4.397475,1.698827,1,1.165118,0.000000,19.990674
0.368000,1.572421,0.905691,4.398179,1.690589,1,1.165118,0.000000,19.990674
0.369000,1.576820,0.907377,4.398612,1.681739,1,1.165118,0.000000,19.990674
0.370000,1.581219,0.909054,4.398771,1.672277,1,1.165118,0.000000,19.990674
0.371000,1.585617,0.910721,4.398651,1.662207,0,2.002643,0.001826,19.989706
0.372000,1.590016,0.912378,4.398651,1.652397,0,2.007041,0.003484,19.989706
0.373000,1.594415,0.914026,4.398651,1.642587,0,2.011440,0.005131,19.989706
0.374000,1.598813,0.915664,4.398651,1.632777,0,2.015839,0.006769,19.989706
0.375000,1.603212,0.917292,4.398651,1.622967,0,2.020237,0.008397,19.989706
0.376000,1.607610,0.918910,4.398651,1.613157,0,2.024636,0.010015,19.989706
0.377000,1.612009,0.920518,4.398651,1.603347,0,2.029034,0.011623,19.989706
0.378000,1.616408,0.922116,4.398651,1.593537,0,2.033433,0.013221,19.989706
0.379000,1.620806,0.923705,4.398651,1.583727,0,2.037832,0.014810,19.989706
0.380000,1.625205,0.925284,4.398651,1.573917,0,2.042230,0.016389,19.989706
0.381000,1.629604,0.926853,4.398651,1.564107,0,2.046629,0.017958,19.989706
0.382000,1.634002,0.928412,4.398651,1.554297,0,2.051028,0.019517,19.989706
0.383000,1.638401,0.929961,4.398651,1.544487,0,2.055426,0.021066,19.989706
0.384000,1.642800,0.931501,4.398651,1.534677,0,2.059825,0.022606,19.989706
0.385000,1.647198,0.933031,4.398651,1.524867,0,2.064224,0.024136,19.989706
0.386000,1.651597,0.934551,4.398651,1.515057,0,2.068622,0.025656,19.989706
0.387000,1.655996,0.936061,4.398651,1.505247,0,2.073021,0.027166,19.989706
0.388000,1.660394,0.937561,4.398651,1.495437,0,2.077420,0.028666,19.989706
0.389000,1.664793,0.939052,4.398651,1.485627,0,2.081818,0.030157,19.989706
0.390000,1.669192,0.940532,4.398651,1.475817,0,2.086217,0.031638,19.989706
0.391000,1.673590,0.942003,4.398651,1.466007,0,2.090616,0.033108,19.989706
0.392000,1.677989,0.943464,4.398651,1.456197,0,2.095014,0.034570,19.989706
0.393000,1.682388,0.944916,4.398651,1.446387,0,2.099413,0.036021,19.989706
0.394000,1.686786,0.946357,4.398651,1.436577,0,2.103812,0.037462,19.989706
0.395000,1.691185,0.947789,4.398651,1.426767,0,2.108210,0.038894,19.989706
0.396000,1.695584,0.949211,4.398651,1.416957,0,2.112609,0.040316,19.989706
0.397000,1.699982,0.950623,4.398651,1.407147,0,2.117007,0.041728,19.989706
0.398000,1.704381,0.952025,4.398651,1.397337,0,2.121406,0.043130,19.989706
0.399000,1.708779,0.953417,4.398651,1.387527,0,2.125805,0.044523,19.989706
0.400000,1.713178,0.954800,4.398651,1.377717,0,2.130203,0.045905,19.989706
0.401000,1.717577,0.956173,4.398651,1.367907,0,2.134602,0.047278,19.989706
0.402000,1.721975,0.957536,4.398651,1.358097,0,2.139001,0.048641,19.989706
0.403000,1.726374,0.958889,4.398651,1.348287,0,2.143399,0.049994,19.989706
0.404000,1.730773,0.960232,4.398651,1.338477,0,2.147798,0.051338,19.989706
0.405000,1.735171,0.961566,4.398651,1.328667,0,2.152197,0.052671,19.989706
0.406000,1.739570,0.962890,4.398651,1.318857,0,2.156595,0.053995,19.989706
0.407000,1.743969,0.964204,4.398651,1.309047,0,2.160994,0.055309,19.989706
0.408000,1.748367,0.965508,4.398651,1.299237,0,2.165393,0.056613,19.989706
0.409000,1.752766,0.966802,4.398651,1.289427,0,2.169791,0.057907,19.989706
0.410000,1.757165,0.968087,4.398651,1.279617,0,2.174190,0.059192,19.989706
0.411000,1.761563,0.969361,4.398651,1.269807,0,2.178589,0.060467,19.989706
0.412000,1.765962,0.970626,4.398651,1.259997,0,2.182987,0.061731,19.989706
0.413000,1.770361,0.971881,4.398651,1.250187,0,2.187386,0.062987,19.989706
0.414000,1.774759,0.973127,4.398651,1.240377,0,2.191785,0.064232,19.989706
0.415000,1.779158,0.974362,4.398651,1.230567,0,2.196183,0.065467,19.989706
0.416000,1.783557,0.975588,4.398651,1.220757,0,2.200582,0.066693,19.989706
0.417000,1.787955,0.976804,4.398651,1.210947,0,2.204981,0.067909,19.989706
0.418000,1.792354,0.978010,4.398651,1.201137,0,2.209379,0.069115,19.989706
0.419000,1.796752,0.979206,4.398651,1.191327,0,2.213778,0.070311,19.989706
0.420000,1.801151,0.980392,4.398651,1.181517,0,2.218176,0.071498,19.989706
0.421000,1.805550,0.981569,4.398651,1.171707,0,2.222575,0.072674,19.989706
0.422000,1.809948,0.982736,4.398651,1.161897,0,2.226974,0.073841,19.989706
0.423000,1.814347,0.983893,4.398651,1.152087,0,2.231372,0.074998,19.989706
0.424000,1.818746,0.985040,4.398651,1.142277,0,2.235771,0.076145,19.989706
0.425000,1.823144,0.986177,4.398651,1.132467,0,2.240170,0.077283,19.989706
0.426000,1.827543,0.987305,4.398651,1.122657,0,2.244568,0.078410,19.989706
0.427000,1.831942,0.988423,4.398651,1.112847,0,2.248967,0.079528,19.989706
0.428000,1.836340,0.989531,4.398651,1.103037,0,2.253366,0.080636,19.989706
0.429000,1.840739,0.990629,4.398651,1.093227,0,2.257764,0.081734,19.989706
0.430000,1.845138,0.991717,4.398651,1.083417,0,2.262163,0.082822,19.989706
0.431000,1.849536,0.992796,4.398651,1.073607,0,2.266562,0.083901,19.989706
0.432000,1.853935,0.993864,4.398651,1.063797,0,2.270960,0.084969,19.989706
0.433000,1.858334,0.994923,4.398651,1.053987,0,2.275359,0.086028,19.989706
0.434000,1.862732,0.995972,4.398651,1.044177,0,2.279758,0.087077,19.989706
0.435000,1.867131,0.997012,4.398651,1.034367,0,2.284156,0.088117,19.989706
0.436000,1.871530,0.998041,4.398651,1.024557,0,2.288555,0.089146,19.989706
0.437000,1.875928,0.999061,4.398651,1.014747,0,2.292954,0.090166,19.989706
0.438000,1.880327,1.000071,4.398651,1.004937,0,2.297352,0.091176,19.989706
0.439000,1.884726,1.001071,4.398651,0.995127,0,2.301751,0.092176,19.989706
0.440000,1.889124,1.002061,4.398651,0.985317,0,2.306149,0.093166,19.989706
0.441000,1.893523,1.003041,4.398651,0.975507,0,2.310548,0.094146,19.989706
0.442000,1.897921,1.004012,4.398651,0.965697,0,2.314947,0.095117,19.989706
0.443000,1.902320,1.004973,4.398651,0.955887,0,2.319345,0.096078,19.989706
0.444000,1.906719,1.005924,4.398651,0.946077,0,2.323744,0.097029,19.989706
0.445000,1.911117,1.006865,4.398651,0.936267,0,2.328143,0.097970,19.989706
0.446000,1.915516,1.007796,4.398651,0.926457,0,2.332541,0.098901,19.989706
0.447000,1.919915,1.008718,4.398651,0.916647,0,2.336940,0.099823,19.989706
0.448000,1.924313,1.009629,4.398651,0.906837,0,2.341339,0.100735,19.989706
0.449000,1.928712,1.010531,4.398651,0.897027,0,2.345737,0.101636,19.989706
0.450000,1.933111,1.011423,4.398651,0.887217,0,2.350136,0.102529,19.989706
0.451000,1.937509,1.012306,4.398651,0.877407,0,2.354535,0.103411,19.989706
0.452000,1.941908,1.013178,4.398651,0.867597,0,2.358933,0.104283,19.989706
0.453000,1.946307,1.014041,4.398651,0.857787,0,2.363332,0.105146,19.989706
0.454000,1.950705,1.014894,4.398651,0.847977,0,2.367731,0.105999,19.989706
0.455000,1.955104,1.015737,4.398651,0.838167,0,2.372129,0.106842,19.989706
0.456000,1.959503,1.016570,4.398651,0.828357,0,2.376528,0.107675,19.989706
0.457000,1.963901,1.017394,4.398651,0.818547,0,2.380927,0.108499,19.989706
0.458000,1.968300,1.018207,4.398651,0.808737,0,2.385325,0.109312,19.989706
0.459000,1.972699,1.019011,4.398651,0.798927,0,2.389724,0.110116,19.989706
0.460000,1.977097,1.019805,4.398651,0.789117,0,2.394122,0.110910,19.989706
0.461000,1.981496,1.020589,4.398651,0.779307,0,2.398521,0.111694,19.989706
0.462000,1.985894,1.021364,4.398651,0.769497,0,2.402920,0.112469,19.989706
0.463000,1.990293,1.022128,4.398651,0.759687,0,2.407318,0.113233,19.989706
0.464000,1.994692,1.022883,4.398651,0.749877,0,2.411717,0.113988,19.989706
0.465000,1.999090,1.023628,4.398651,0.740067,0,2.416116,0.114733,19.989706
0.466000,2.003489,1.024363,4.398651,0.730257,0,2.420514,0.115468,19.989706
0.467000,2.007888,1.025089,4.398651,0.720447,0,2.424913,0.116194,19.989706
0.468000,2.012286,1.025804,4.398651,0.710637,0,2.429312,0.116909,19.989706
0.469000,2.016685,1.026510,4.398651,0.700827,0,2.433710,0.117615,19.989706
0.470000,2.021084,1.027206,4.398651,0.691017,0,2.438109,0.118311,19.989706
0.471000,2.025482,1.027892,4.398651,0.681207,0,2.442508,0.118997,19.989706
0.472000,2.029881,1.028568,4.398651,0.671397,0,2.446906,0.119673,19.989706
0.473000,2.034280,1.029235,4.398651,0.661587,0,2.451305,0.120340,19.989706
0.474000,2.038678,1.029891,4.398651,0.651777,0,2.455704,0.120996,19.989706
0.475000,2.043077,1.030538,4.398651,0.641967,0,2.460102,0.121643,19.989706
0.476000,2.047476,1.031175,4.398651,0.632157,0,2.464501,0.122280,19.989706
0.477000,2.051874,1.031803,4.398651,0.622347,0,2.468900,0.122908,19.989706
0.478000,2.056273,1.032420,4.398651,0.612537,0,2.473298,0.123525,19.989706
0.479000,2.060672,1.033028,4.398651,0.602727,0,2.477697,0.124133,19.989706
0.480000,2.065070,1.033625,4.398651,0.592917,0,2.482096,0.124731,19.989706
0.481000,2.069469,1.034213,4.398651,0.583107,0,2.486494,0.125319,19.989706
0.482000,2.073867,1.034792,4.398651,0.573297,0,2.490893,0.125897,19.989706
0.483000,2.078266,1.035360,4.398651,0.563487,0,2.495291,0.126465,19.989706
0.484000,2.082665,1.035919,4.398651,0.553677,0,2.499690,0.127024,19.989706
0.485000,2.087063,1.036467,4.398651,0.543867,0,2.504089,0.127573,19.989706
0.486000,2.091462,1.037006,4.398651,0.534057,0,2.508487,0.128111,19.989706
0.487000,2.095861,1.037535,4.398651,0.524247,0,2.512886,0.128641,19.989706
0.488000,2.100259,1.038055,4.398651,0.514437,0,2.517285,0.129160,19.989706
0.489000,2.104658,1.038564,4.398651,0.504627,0,2.521683,0.129670,19.989706
0.490000,2.109057,1.039064,4.398651,0.494817,0,2.526082,0.130169,19.989706
0.491000,2.113455,1.039554,4.398651,0.485007,0,2.530481,0.130659,19.989706
0.492000,2.117854,1.040034,4.398651,0.475197,0,2.534879,0.131139,19.989706
0.493000,2.122253,1.040504,4.398651,0.465387,0,2.539278,0.131610,19.989706
0.494000,2.126651,1.040965,4.398651,0.455577,0,2.543677,0.132070,19.989706
0.495000,2.131050,1.041416,4.398651,0.445767,0,2.548075,0.132521,19.989706
0.496000,2.135449,1.041856,4.398651,0.435957,0,2.552474,0.132962,19.989706
0.497000,2.139847,1.042287,4.398651,0.426147,0,2.556873,0.133393,19.989706
0.498000,2.144246,1.042709,4.398651,0.416337,0,2.561271,0.133814,19.989706
0.499000,2.148645,1.043120,4.398651,0.406527,0,2.565670,0.134225,19.989706
0.500000,2.153043,1.043522,4.398651,0.396717,0,2.570069,0.134627,19.989706
0.501000,2.157442,1.043914,4.398651,0.386907,0,2.574467,0.135019,19.989706
0.502000,2.161841,1.044296,4.398651,0.377097,0,2.578866,0.135401,19.989706
0.503000,2.166239,1.044668,4.398651,0.367287,0,2.583264,0.135773,19.989706
0.504000,2.170638,1.045030,4.398651,0.357477,0,2.587663,0.136135,19.989706
0.505000,2.175036,1.045383,4.398651,0.347667,0,2.592062,0.136488,19.989706
0.506000,2.179435,1.045725,4.398651,0.337857,0,2.596460,0.136831,19.989706
0.507000,2.183834,1.046058,4.398651,0.328047,0,2.600859,0.137164,19.989706
0.508000,2.188232,1.046382,4.398651,0.318237,0,2.605258,0.137487,19.989706
0.509000,2.192631,1.046695,4.398651,0.308427,0,2.609656,0.137800,19.989706
0.510000,2.197030,1.046998,4.398651,0.298617,0,2.614055,0.138104,19.989706
0.511000,2.201428,1.047292,4.398651,0.288807,0,2.618454,0.138397,19.989706
0.512000,2.205827,1.047576,4.398651,0.278997,0,2.622852,0.138681,19.989706
0.513000,2.210226,1.047850,4.398651,0.269187,0,2.627251,0.138955,19.989706
0.514000,2.214624,1.048114,4.398651,0.259377,0,2.631650,0.139220,19.989706
0.515000,2.219023,1.048369,4.398651,0.249567,0,2.636048,0.139474,19.989706
0.516000,2.223422,1.048614,4.398651,0.239757,0,2.640447,0.139719,19.989706
0.517000,2.227820,1.048848,4.398651,0.229947,0,2.644846,0.139954,19.989706
0.518000,2.232219,1.049073,4.398651,0.220137,0,2.649244,0.140179,19.989706
0.519000,2.236618,1.049289,4.398651,0.210327,0,2.653643,0.140394,19.989706
0.520000,2.241016,1.049494,4.398651,0.200517,0,2.658042,0.140599,19.989706
0.521000,2.245415,1.049690,4.398651,0.190707,0,2.662440,0.140795,19.989706
0.522000,2.249814,1.049876,4.398651,0.180897,0,2.666839,0.140981,19.989706
0.523000,2.254212,1.050051,4.398651,0.171087,0,2.671238,0.141157,19.989706
0.524000,2.258611,1.050218,4.398651,0.161277,0,2.675636,0.141323,19.989706
0.525000,2.263009,1.050374,4.398651,0.151467,0,2.680035,0.141479,19.989706
0.526000,2.267408,1.050521,4.398651,0.141657,0,2.684433,0.141626,19.989706
0.527000,2.271807,1.050657,4.398651,0.131847,0,2.688832,0.141762,19.989706
0.528000,2.276205,1.050784,4.398651,0.122037,0,2.693231,0.141889,19.989706
0.529000,2.280604,1.050901,4.398651,0.112227,0,2.697629,0.142007,19.989706
0.530000,2.285003,1.051009,4.398651,0.102417,0,2.702028,0.142114,19.989706
0.531000,2.289401,1.051106,4.398651,0.092607,0,2.706427,0.142211,19.989706
0.532000,2.293800,1.051194,4.398651,0.082797,0,2.710825,0.142299,19.989706
0.533000,2.298199,1.051272,4.398651,0.072987,0,2.715224,0.142377,19.989706
0.534000,2.302597,1.051340,4.398651,0.063177,0,2.719623,0.142445,19.989706
0.535000,2.306996,1.051398,4.398651,0.053367,0,2.724021,0.142503,19.989706
0.536000,2.311395,1.051447,4.398651,0.043557,0,2.728420,0.142552,19.989706
0.537000,2.315793,1.051485,4.398651,0.033747,0,2.732819,0.142590,19.989706
0.538000,2.320192,1.051514,4.398651,0.023937,0,2.737217,0.142619,19.989706
0.539000,2.324591,1.051533,4.398651,0.014127,0,2.741616,0.142638,19.989706
0.540000,2.328989,1.051542,4.398651,0.004317,0,2.746015,0.142648,19.989706
0.541000,2.333388,1.051542,4.398651,-0.005493,0,2.750413,0.142647,19.989706
0.542000,2.337787,1.051531,4.398651,-0.015303,0,2.754812,0.142637,19.989706
0.543000,2.342185,1.051511,4.398651,-0.025113,0,2.759211,0.142616,19.989706
0.544000,2.346584,1.051481,4.398651,-0.034923,0,2.763609,0.142586,19.989706
0.545000,2.350983,1.051441,4.398651,-0.044733,0,2.768008,0.142547,19.989706
0.546000,2.355381,1.051392,4.398651,-0.054543,0,2.772406,0.142497,19.989706
0.547000,2.359780,1.051332,4.398651,-0.064353,0,2.776805,0.142437,19.989706
0.548000,2.364178,1.051263,4.398651,-0.074163,0,2.781204,0.142368,19.989706
0.549000,2.368577,1.051184,4.398651,-0.083973,0,2.785602,0.142289,19.989706
0.550000,2.372976,1.051095,4.398651,-0.093783,0,2.790001,0.142200,19.989706
0.551000,2.377374,1.050996,4.398651,-0.103593,0,2.794400,0.142102,19.989706
0.552000,2.381773,1.050888,4.398651,-0.113403,0,2.798798,0.141993,19.989706
0.553000,2.386172,1.050770,4.398651,-0.123213,0,2.803197,0.141875,19.989706
0.554000,2.390570,1.050641,4.398651,-0.133023,0,2.807596,0.141747,19.989706
0.555000,2.394969,1.050504,4.398651,-0.142833,0,2.811994,0.141609,19.989706
0.556000,2.399368,1.050356,4.398651,-0.152643,0,2.816393,0.141461,19.989706
0.557000,2.403766,1.050198,4.398651,-0.162453,0,2.820792,0.141303,19.989706
0.558000,2.408165,1.050031,4.398651,-0.172263,0,2.825190,0.141136,19.989706
0.559000,2.412564,1.049854,4.398651,-0.182073,0,2.829589,0.140959,19.989706
0.560000,2.416962,1.049667,4.398651,-0.191883,0,2.833988,0.140772,19.989706
0.561000,2.421361,1.049470,4.398651,-0.201693,0,2.838386,0.140575,19.989706
0.562000,2.425760,1.049263,4.398651,-0.211503,0,2.842785,0.140369,19.989706
0.563000,2.430158,1.049047,4.398651,-0.221313,0,2.847184,0.140152,19.989706
0.564000,2.434557,1.048821,4.398651,-0.231123,0,2.851582,0.139926,19.989706
0.565000,2.438956,1.048585,4.398651,-0.240933,0,2.855981,0.139690,19.989706
0.566000,2.443354,1.048339,4.398651,-0.250743,0,2.860379,0.139444,19.989706
0.567000,2.447753,1.048083,4.398651,-0.260553,0,2.864778,0.139188,19.989706
0.568000,2.452151,1.047818,4.398651,-0.270363,0,2.869177,0.138923,19.989706
0.569000,2.456550,1.047543,4.398651,-0.280173,0,2.873575,0.138648,19.989706
0.570000,2.460949,1.047257,4.398651,-0.289983,0,2.877974,0.138363,19.989706
0.571000,2.465347,1.046963,4.398651,-0.299793,0,2.882373,0.138068,19.989706
0.572000,2.469746,1.046658,4.398651,-0.309603,0,2.886771,0.137763,19.989706
0.573000,2.474145,1.046343,4.398651,-0.319413,0,2.891170,0.137448,19.989706
0.574000,2.478543,1.046019,4.398651,-0.329223,0,2.895569,0.137124,19.989706
0.575000,2.482942,1.045685,4.398651,-0.339033,0,2.899967,0.136790,19.989706
0.576000,2.487341,1.045341,4.398651,-0.348843,0,2.904366,0.136446,19.989706
0.577000,2.491739,1.044987,4.398651,-0.358653,0,2.908765,0.136092,19.989706
0.578000,2.496138,1.044624,4.398651,-0.368463,0,2.913163,0.135729,19.989706
0.579000,2.500537,1.044250,4.398651,-0.378273,0,2.917562,0.135355,19.989706
0.580000,2.504935,1.043867,4.398651,-0.388083,0,2.921961,0.134972,19.989706
0.581000,2.509334,1.043474,4.398651,-0.397893,0,2.926359,0.134579,19.989706
0.582000,2.513733,1.043071,4.398651,-0.407703,0,2.930758,0.134176,19.989706
0.583000,2.518131,1.042659,4.398651,-0.417513,0,2.935157,0.133764,19.989706
0.584000,2.522530,1.042236,4.398651,-0.427323,0,2.939555,0.133341,19.989706
0.585000,2.526929,1.041804,4.398651,-0.437133,0,2.943954,0.132909,19.989706
0.586000,2.531327,1.041362,4.398651,-0.446943,0,2.948353,0.132467,19.989706
0.587000,2.535726,1.040910,4.398651,-0.456753,0,2.952751,0.132015,19.989706
0.588000,2.540124,1.040449,4.398651,-0.466563,0,2.957150,0.131554,19.989706
0.589000,2.544523,1.039977,4.398651,-0.476373,0,2.961548,0.131082,19.989706
0.590000,2.548922,1.039496,4.398651,-0.486183,0,2.965947,0.130601,19.989706
0.591000,2.553320,1.039005,4.398651,-0.495993,0,2.970346,0.130110,19.989706
0.592000,2.557719,1.038504,4.398651,-0.505803,0,2.974744,0.129609,19.989706
0.593000,2.562118,1.037993,4.398651,-0.515613,0,2.979143,0.129098,19.989706
0.594000,2.566516,1.037473,4.398651,-0.525423,0,2.983542,0.128578,19.989706
0.595000,2.570915,1.036942,4.398651,-0.535233,0,2.987940,0.128047,19.989706
